element_id,flow_rate,head,kin_viscosity
199,96.7379928711648,11.116568128789819,0.6907525648689717
200,2.118534745290136,11.14297247920259,9.342967739935333e-06
201,37.51736700576108,40.51338823235287,34.56145432823081
202,113.62017822076639,31.277170831466805,1.5972507306531525
203,70.5607477885625,63.87004584076922,0.9871137673104081
204,21.733948006066335,145.72959714975372,0.27597754016001086
205,7.05224754428909,22.291240556223663,1041.715301121616
206,70.50085705267533,40.351742439397675,0.4443876679927404
207,24.937303877010564,25.324622325463608,0.48312302763662773
208,3.4376818035690673,68.15167952204582,0.2621077811001696
209,0.793869709276716,32.37624737848402,0.7026982992659421
210,7.652950564917282,62.76589948316054,72.96663654748359
211,137.0419112827162,18.447250776156686,1.4598894238778393
212,1.3951993722119482,56.19827870844882,3.8668217490339135e-06
213,3.0787864126445896,5296.631137069881,2.3756369003057194e-06
214,49.07152832935964,40.087057658969,1.1767281545766501
215,1.4586991781079992,20.545632757123265,32.39396345457776
216,5.649620274866238,158.95415425049245,0.4656289277938485
217,68.93029421689677,43.651078151009244,10.203720499575825
218,20.27490744416339,18.013980421808917,0.29466453017109345
219,2.608037243259896,986.5319119355777,5.297868547149323
220,172.187272793033,83.47715162455694,0.8997280141159628
221,43.20766166277727,57.36763385067299,0.4721969269915806
222,44.94076697223573,38.579716449980936,0.27138644520460475
223,2.216612569973309,28.79422651449644,1.5582476919278885
224,39.32537232056932,62.43120237419929,1.8250572943563796
225,26.41515329196559,4.545656914930385,0.9482415852830886
226,5.633560585412311,37.554012735284296,0.23380954625661982
227,302.130806924793,17.45696763414878,5.679387012948975
228,0.6091368085091715,13.062990771025563,0.6597077162263446
229,47.3506059536255,57.78629657623492,1.1426727997084614
230,4.112598435089381,23.697446579059907,7.622497024049165
231,55.81791912736074,131.37728357147998,3.185390966680385e-07
232,124.49782850706438,80.2816943247383,2.0303668496931286
233,31.740337846034787,47.56007751689649,29.822207412415803
234,16.111156207996896,53.40323894557995,1.9566405665763824
235,8.7954627221381,29.205353177264488,0.9141063181998119
236,19.87007861426257,14.000664101959622,80.33284490767029
237,33.53402890140205,39.960165957720065,1.3694749592172803e-06
238,17.96613274013814,51.84405301969455,8.634748304762661
239,11.817333025723672,63.30086139659666,1.2296233200139826
240,264.2852947820727,134.27350001866694,3.5577115445549305e-07
241,9.053410759125722,51.950462736371485,0.6193711231611362
242,1.8706643631402318,14.900443881617585,0.19048184055024853
243,1.4706777001858387,46.895950530461405,1.1421250172570308
244,17.61118787961796,41.40064732586388,0.21385115284169218
245,1214.7795749819436,46.49998683697246,0.8259190709246332
246,8.473263594654094,17.32567206062699,9.83011710564346
247,14.144510393417889,22.34023594012136,2.4234524008918394
248,98.72482911325494,45.10102813723154,1.0515998069460442
249,15.993709689756798,71.4538050995401,1.4783547728296074
250,6.81093311797121,22.405847308391213,209.25962401641692
251,122.52185223658854,30.571266220076218,0.8083194940902192
252,2212.268758171515,67.16287247962414,1.445104725825343
253,422.473363998738,115.50599442687259,0.7380745992547666
254,3.778110011922649,17.065818103672846,0.5564038950277131
255,0.3732567658694833,80.66245401419138,1.4826653374396082
256,3.251678690910257,98.29752148298131,0.7144817068953248
257,2.083908782487031,101.0404206388798,2.781545526740858e-06
258,1859.5440659491471,44.44457962480527,110.63839787252437
259,63.79431618407819,38.784709023497925,0.6985540069509882
260,0.35097345923131523,33.188314772332966,0.7716992848884369
261,167.38771881901584,32.55713060052854,1.0747070760767468
262,13.382404306273532,49.264964997985686,0.28701186298171233
263,12.914870664684388,81.86859882546366,0.43518924794144964
264,73.24872274743888,59.59613861304634,0.9043654205546882
265,78.41258600367199,74.08495463597342,1.0055680305288441
266,3.7465766968773524,35.64731901844879,3.255952662057206
267,34.09044749014837,34.578541457104656,1.0272338445413558
268,23.532979316184832,96.68893814795533,0.21477695047019546
269,1452.436098153545,16.041378319017053,0.5016150820369173
270,16.122286007359993,137.06155386304604,58.881470761765286
271,44.66701757343526,29.379881034684765,1.096762732485066
272,6.5785533389507345,53.14305733278153,0.473312100235629
273,2.1175744553975395,26.922100556608104,1.593090075357458
274,36.255186373711105,56.41551254065646,1.7132563927912308
275,11.701853752683927,33.73569471703612,0.4195965563194106
276,2.1343036704288054,27.604463099705004,0.5661924348470595
277,4282.012930077153,21.130132076269703,0.4825080025336937
278,59.91479504085158,28.832743464703523,0.48194532435642956
279,5.94610819004608,38.019815254229904,0.2367746940775575
280,7.555254286120298,15.764014863621746,0.12625601701668548
281,69.90330033687066,63.71808677797977,0.8318861389710417
282,13.930976068086087,152.7931784372533,121.21093532633533
283,37.76349350877355,20.59786929084996,2.025501164872591
284,32.42931841025361,31.929829760291163,0.5130197783819863
285,0.6306373743689523,15.06806003227449,2.8987340130447276e-07
286,13.4998283930622,19.93019911847918,8.121729235244478
287,53.40892761268311,22.80436144804771,1.9666382291118605e-06
288,24.86756761506028,53.507226838014496,2.3626711528577413
289,53.256811850483786,11.67156102172339,5.488303365035064e-07
290,471.78364097383394,28.958771097483968,0.0009653370477640887
291,14.830127340663093,23.815108142361304,0.5025529124681511
292,3.529494073067993,109.65224132480834,0.2700595429850885
293,2302.256856119021,60.02302340290069,0.3972068569565983
294,22.145767110709667,35.97079303991714,1.1324826602049478
295,8.169111487133437,29.879756306435137,2.51215564303571e-07
296,23.786822776144493,30.4727657101086,0.28435883795289074
297,12.286280747902218,91.48097303286889,1.8267268664488316
298,32.554776704348335,30.116750029567314,1.5564093817985571
299,33.5961533282734,40.310710409367445,733.0726382672692
300,0.3462168670686619,40.502035657501544,2.415327705618679
301,12.436673307155683,34.98702236472662,1.369978556111675
302,572.3884987033649,58.62875507788381,1.0356567832563253
303,13.73733867108788,70.45771240973428,0.8764231571532447
304,226.34855993845392,61.66675073615129,3.2848038385342186e-06
305,1.0659616916328813,31.23755496527758,47.861027833524126
306,3199.3512693647426,1292.8927571796094,0.5863185654145455
307,21.901736537508437,64.43190998910245,0.8624852529905315
308,5.657326735873912,17.237984117667903,1.8782674417703067
309,90.75544540392323,30.850526992895286,5.9600427571573394e-06
310,10.199246773338277,125.39299925946159,2.292825532861567
311,7.412895159538297,42.65295283920412,2.9681932869497536
312,57.61224318144834,37.007223711828246,0.7202766366236987
313,45.42065442371442,67.0484155961099,14.928621393078172
314,64.83736625668934,92.50494509115245,0.00010938729780262588
315,5.3550464996148825,63.03451408023981,50.57819969425073
316,17.643029010593107,44.92811317445256,0.8872386771591131
317,0.9985126957355706,9.71354035028148,1.231422250201844
318,25.546009608913835,47.17737102926359,638.0704077467186
319,70.88812987710556,9.855703426662695,0.9352307131378992
320,46.32533781911976,36.69102851637935,1.5549857263202331
321,10.760251390158395,196.901421376512,0.00019481187963241313
322,113.61144023564712,23.389531754355765,1.1842475346134045
323,122.68020494380339,21.388529832051418,2.3030424621512253
324,3.5204397198507906,23.899634127454387,3.988297176877592
325,1.515742677974012,21.81848929934239,288.87924900599717
326,19.88788102581675,18.66425282522472,10.220223257223324
327,3.9234527759517106,17.88644478658938,0.4867443552233128
328,1.387811245472192,29.072020433956688,89.61481536699351
329,18.35508728863237,13.661425096857908,168.25792194560012
330,0.8757889900261387,40.23027565012615,0.7985311833474642
331,220.6272721442797,112.14521645302652,0.4726389841358221
332,6.115366674910136,22.064101795716244,7.233022763132063
333,13.994785020868118,267.7897327363151,2.461412560041665e-07
334,20.46045054204536,40.15830570839428,30.354867799654393
335,15.433814823635506,3.2288938121395954,0.9643828586513598
336,79.20653165065524,39.0205159561274,0.3387028970016443
337,3.8852761217682223,121.40421694076635,1.4336992979402357
338,31.365391733646963,25.424473445690573,1.4908155962995024
339,10.730838761783769,59.333251883045556,0.8875127074459274
340,11.877250567654322,8.94489199011836,1.2392524652729366
341,260.4757570653697,266.23106522196935,1.1265776821677117e-05
342,0.8274321845969805,15.54103547869938,0.276361083779822
343,34.86746107707697,29.588819983251376,1.6542798539455568
344,33.391665437117084,23.141849299748976,15.903830190821896
345,273.9338031514051,57.26792545362009,1.437133516976623
346,102.01330360554854,17.867540676158278,4.416811397638653
347,46.57902914653095,78.042730434593,5.5230331423998344e-05
348,3.4440857470414104,17.614592486547945,26.881386130732505
349,204.32193224685145,94.26831677878936,0.7095305520616962
350,1.3824789226221819,57.24143948433855,0.9478744229252435
351,93.35072115916691,21.144699011066017,17.554557008360156
352,10.68866748128684,83.43330625785907,0.12813617452023063
353,1.1072885266174595,20.40860484723973,40.50018580512784
354,10.837864190817472,54.11451181644643,0.2441204894042378
355,0.6289455103333306,114.26918662821592,7.3796715973288665
356,12.32920821951585,35.990984505501785,0.37260554283773295
357,6.232948463787638,29.969861176724496,0.3081041749436184
358,1.2991029199321866,21.04050672566954,0.5276701589120558
359,2370.11372822962,12.541396766327901,8.878544886724294
360,38.72546158073191,16.807742920907778,556.0832275835228
361,9.06985141771567,58.070099733742765,35.22192891631941
362,1.6866344977371361,11.886632999311077,77.30577978130204
363,23.717252630109826,43.55854407790067,0.26265839040443256
364,107.87461095869642,28.31635168071438,1.0342165054366552
365,1.6420626330430754,40.6064917225212,5.206469468855276e-06
366,3.9268425617880314,75.24131760357258,1.3010572917852838
367,26.1009658622148,186.87834084643734,0.4179173970401125
368,26.144000254702142,29.97967273088685,0.3267907827463776
369,256.6067546926037,57.11130753981702,0.5137137738063521
370,21.78410920148247,22.213856650744358,0.9570331807431841
371,280.6377072047226,23.85464662236392,6.901669805091229
372,309.13767516912696,18.293989491596808,2.4430379702529425e-07
373,32.44226257840589,20.5427471023821,1.3003537908917073e-06
374,13.211787531288941,36.919261788472944,5.681957639405069
375,1.3566115446547156,35.574104603405566,2.348568298302141
376,20.680121805491968,17.49502071151861,11.021919991043312
377,44.527559592478916,147.28289929451802,1.7311449932054772e-07
378,2.799544332572177,11.112699548464652,0.37621511361585386
379,17.488809243077394,43.271176859698556,0.4839232887363054
380,36.322008252327755,67.83876234380494,0.32509326812130335
381,2.312607670315429,94.48187691091184,1.337951391149823
382,0.8552341815096894,49.74590924665504,25.46178586226304
383,82.00499009402186,19.015721196009324,0.645216711912808
384,4.331817435929032,73.17797505623437,0.7694685528913559
385,0.9126787185456761,27.32713876487911,0.8255069851178917
386,303.34405227265495,41.7797427799698,0.8927627236423514
387,21.048249664832007,25.33665565207511,36.49640068298165
388,8.1040222531862,70.75495063270648,2.317126096302292
389,2.308215580554617,32.06958919264519,4.8505293436312735
390,1134.1417906249378,20.410371886741878,0.6454034206189844
391,10.42262786505573,26.891148100485136,1.9295179672565343
392,21.29584896839142,40.25309104499541,0.9409831617273262
393,58.5008114471885,2114.2785186689093,1.0886160343083002
394,10.058526786689002,121.71272018194888,3023.172573447632
395,19.563419063261833,46.344168936761015,383.111678310718
396,7.492446401198086,15.162760912197722,0.9963324734742143
397,1.2493688496894744,47.418296803438686,1.1416686012670618
398,132.89185438364095,70.81444882368723,1.1853055498500529
399,29.473756675991453,62.34475203754009,183.64606401440722
400,111.26718897252654,25.751041964322496,1.2336858654237095
401,21.746780258005877,30.085618150634975,792.1493607620066
402,26.676319702523937,7.023765280863134,1.5004385925421126
403,14.839730039750702,20.00232933130896,1.91311722063195
404,36.73426999136267,61.71107053204892,1.5911453832087858
405,1.2939617530779481,33.6464228869251,1.3528707874948565
406,11.589756927570367,109.37715007607153,0.358580138949277
407,8.903321690221693,102.93746381349393,0.3670024763272064
408,67.23119232768076,6.081986243211362,2.4854054677568995
409,5.15651650661237,27.663097319495,9.883867887274953
410,33.286566532962986,22.605167073176535,2.7515595936760007
411,122.51764500005224,16.871992154959603,0.14354374031833544
412,77.78802501109571,30.637539518168047,17.10900251829673
413,26.202829001039404,17.55488091487332,0.8221641680878695
414,9.614323766261178,16.611980643097578,546.1954672908681
415,1.0763490823387796,185.5778048641135,0.5576299549152918
416,19.204878984950124,62.75159527733166,1.2596812646392517
417,52.39257523354717,5.843595833261725,0.47697633926197364
418,101.69593657167616,19.087412212539533,9.596114072503555
419,0.5472717172923915,12.018110075147964,1.7757019571104966e-07
420,98.87838105891059,43.400984079299796,0.7605087834160051
421,22.917418469081134,28.43758322958298,62.346048602335046
422,0.9343781210094922,19.500751624690004,224.8359488812101
423,6.9884590609977755,13.569408390131915,0.8793632260528479
424,4.682150383722578,39.36131549180519,10.148260232573271
425,112.24398116410849,23.818957589097604,27.96759765941082
426,33.19208038694304,32.99286410444385,0.00159478412618208
427,9.649706273927082,49.70370742992501,4.275876621633237
428,3465.2189233167696,45.44579206991087,2.39094933396192
429,1.6587276652953666,13.560981763357157,0.5178681357877906
430,92.9141593500616,56.01734275000274,0.5761417446680581
431,5.0028037335412145,27.009666459687743,1.4346480455598105
432,44.23075966586917,6347.6586507774955,0.5859764550211738
433,2.387652334412322,24.343624177625948,0.7877606620188886
434,8.71597899080396,25.00272258451863,0.9028630157277857
435,23.467480007591192,9.800433820791893,0.7982893353463942
436,18.952989442565965,51.807500813132776,1.2322231927519893
437,43.80665533485995,25.915781447984543,0.439907979967991
438,96.30979050675289,56.987197318183775,0.6471902592555767
439,48.0381609735856,48.921504700397136,1.059003353438588
440,54.93607173390352,65.5518211693332,0.6454905728173911
441,64.70275118844053,42.29372672083847,1.1894358083806854e-05
442,1669.509466892941,8.77818932558313,93.82802219878992
443,35.94397767275858,88.86269884273116,3.0960658757616235
444,41.917076514066714,296.58595721695525,0.28944711730796624
445,0.5246316463594431,23.368042866958614,64.92708134808001
446,86.50238318095889,128.32151770913362,0.7048524563651716
447,0.3299853152281676,40.47320945965502,2.3813929867826593e-07
448,16.905192671420156,35.97138738770756,1.3203848708030617
449,4.0359012896553645,29.461022403967245,1.6642675758197536
450,10.61166879100818,7.045323209812844,1.4325262126525928
451,188.49390587455343,716.2443525156366,4.956964751847403
452,3.5693007179146785,103.75824565794812,0.9117857104285727
453,3.211445535263281,3750.9463223116477,2.2234835920720335e-06
454,3496.503892397403,21.910256958941464,0.8302629445802547
455,1872.0986744218671,28.48747421196963,34.18848544182605
456,1.3923048533695104,24.68447108939392,0.4291429355332917
457,33.61661948727831,71.68975357653386,0.5315959817164515
458,332.2951417765569,13.63897988959177,4.86828973574756e-07
459,238.00466479946758,19.11723204198262,1.0486852839969733e-06
460,18.759603491528935,77.46180429584325,1.9351344586935997
461,1.1680959620730913,28.75794496552549,12.09339727107367
462,3.2855977938790906,63.944934209329276,0.2360514029656288
463,5.799924082177104,39.47438309537548,0.5029726243548197
464,22.189410193142344,32.99544193459169,0.5713607673190342
465,13.067359133428443,21.312168178694357,1.0718563964614582
466,160.40118137085787,45.20874269304965,0.24297969113036572
467,50.00807221551022,49.51586923754028,0.00017770229674356086
468,2.5172804749880653,60.611427183760746,29.630343314938603
469,9.07604591706661,7.670706038944621,1.5979322914717502
470,204.36022988229067,62.43830425920645,1.1075684989597532
471,220.53394681304795,16.875069587887868,0.803843391344764
472,16.745118241912774,38.23770360118514,131.76150649815946
473,291.9043686871085,53.49985723243837,100.2335099956295
474,33.265294608334024,3.0027769256333077,1.077691084945562
475,155.14301241774896,36.34365275326784,0.7189916678830176
476,1.8988785185907822,21.601924255156984,0.16320390315828123
477,37.688759550250495,22.565107438214255,0.970112766319247
478,4.153644986661925,23.993223407206997,0.922386953799094
479,0.2861697324788568,334.03771279067706,0.8564324115918879
480,52.93596699630808,26.006984345562504,0.7811430009777164
481,14.886087918703193,62.368572126732225,0.1300063515895901
482,9.778883113025147,9.296680114454183,2.683972782366531
483,30.67429186943285,49.39807795416792,1.2152650856520717
484,4.273724119761245,51.69536793996859,0.8538126427566174
485,42.97390735700565,35.03413032908613,0.8004836074515286
486,18.180972796276595,63.83111218387367,7.148734302649805e-07
487,8.189937084614105,68.08001274985716,214.45649886684632
488,1686.4500534950362,15.637628638170078,0.7366507827088903
489,37.45307046998267,38.02141464041776,0.9818404877837299
490,8636.601571332245,298.92502095105806,491.3874238492344
491,32.55274850168992,33.73131181697941,2.3011272119410715
492,52.89022221051026,25.959917209132325,1.2202078508681276
493,29.126516056692616,33.08967943995808,0.28716192666359325
494,13.105028797188222,128.84369552590144,2.941114812555857
495,18.694805565635235,29.378705180697626,471.2616030820453
496,90.22517011173112,36.73248669757799,0.8442878596938312
497,5.388204624294098,11.871333086938925,0.8420714658654656
498,1585.2771857253374,1025.1533022376811,0.5143110866906325
499,6.3458005081753015,56.76630861263789,0.8828394722535496
500,2.0689936984354462,46.89187102986777,4.329732654033443
501,21.579719365411982,24.317464771447415,172.8821331107139
502,5.206484358699308,96.5053379321467,1.5445015297729823
503,7.846804263484682,23.50371175103757,1.7289884284956667
504,1.9825010346368366,52.33717276070495,92.11409411603033
505,10.604470222825233,11.583586666472529,0.3701863254025573
506,66.99392598088474,136.6738764020661,1.753645567982133e-06
507,122.6074585204834,6.5713830374200874,1.2312817286035094
508,374.0085398908709,27.811973412847394,0.06248666713278238
509,18.42641208287298,15.374988431646267,0.1525035804423662
510,80.19734842255345,35.56029544951813,4.49545309824059
511,8.557005426774417,185.52286003217296,0.5429516824045907
512,5.798173300839148,300.34669129425504,4.68440768056595
513,46.88902405376992,26.007683321249058,10.123149886469054
514,15.811997820680649,13.970678189742182,92.30758472315453
